date,btc_p,ltc_p,eth_p,xrp_p,doge_p,usd_gbp,usd_gbp_ %,usd_eur,usd_eur_%,usd_yuan,usd_yuan_%,usd_yen,usd_yen_ %,wti_oil_pprice,brent_oil_p,gold_p,silver_p,steel_price,LIBOR,eonia,fed_rate
01/11/2019,9146.7,58.41,182.45,0.332903927,0.002128776,0.773,0.05%,0.8953,-0.13%,7.0368,-0.02%,108.17,0.14%,56.04,60.17,1509.85,18.052,2.7259,2.38938,-0.366,2.4
04/11/2019,9209.3,58.42,181.56,0.33098421,0.002789188,0.776,0.39%,0.8985,0.36%,7.03,-0.10%,108.56,0.36%,56.33,62.52,1509.2,18.066,2.735,2.3885,-0.367,2.41
06/11/2019,9315.4,63.19,188.7,0.394260925,0.003057733,0.7777,0.23%,0.9037,0.09%,6.9968,-0.16%,108.96,-0.17%,56.15,62.11,1488.55,17.598,2.7716,2.35088,-0.37,2.37
07/11/2019,9338.4,64.15,191.06,0.330335437,0.003242823,0.7803,0.33%,0.9048,0.12%,6.9766,-0.29%,109.27,0.28%,56.91,62.6,1484.1,17.01,2.8082,2.359,-0.366,2.4
12/11/2019,8717.0,61.77,184.68,0.222052868,0.002184637,0.7785,0.09%,0.9082,0.21%,7.0066,-0.05%,109.0,-0.04%,56.67,62.19,1455.0,16.692,2.5887,1.52538,-0.459,1.55
13/11/2019,8812.8,61.39,186.93,0.273036164,0.002697541,0.778,-0.06%,0.9084,0.02%,7.0223,0.22%,108.81,-0.17%,56.88,62.27,1463.45,16.913,2.4789,1.539,-0.446,1.55
14/11/2019,8762.1,60.86,187.75,0.270390864,0.002680236,0.7763,-0.22%,0.907,-0.15%,7.0195,-0.04%,108.39,-0.39%,56.57,62.46,1467.65,17.028,2.4972,1.527,-0.451,1.55
15/11/2019,8632.1,58.9,184.5,0.261654484,0.002656632,0.775,-0.17%,0.9046,-0.26%,7.0075,-0.17%,108.73,0.31%,57.54,63.32,1465.6,16.948,2.5338,1.53675,-0.456,1.55
18/11/2019,8503.2,59.19,183.77,0.255653383,0.002576238,0.7718,-0.41%,0.903,-0.18%,7.0246,0.24%,108.66,-0.06%,56.82,62.82,1458.4,17.0,2.4789,1.53538,-0.456,1.55
19/11/2019,8170.1,55.77,177.9,0.256500397,0.002548042,0.7734,0.21%,0.9025,-0.06%,7.0263,0.02%,108.53,-0.12%,54.93,62.37,1464.9,17.118,2.5155,1.53688,-0.457,1.55
20/11/2019,8122.1,55.08,175.64,0.251363656,0.002556332,0.7736,0.03%,0.903,0.06%,7.0344,0.12%,108.6,0.06%,56.71,63.8,1475.7,17.115,2.4697,1.529,-0.426,1.55
21/11/2019,8083.1,54.88,174.26,0.243766078,0.002425991,0.7742,0.08%,0.9042,0.13%,7.0285,-0.08%,108.63,0.03%,58.36,64.99,1468.9,17.065,2.5887,1.54138,-0.457,1.55
22/11/2019,7619.1,50.67,161.01,0.231599653,0.002362113,0.7792,0.65%,0.9069,0.30%,7.0389,0.15%,108.64,0.01%,57.68,64.83,1471.3,17.0,2.5978,1.53388,-0.451,1.55
25/11/2019,6903.9,43.93,140.12,0.218621517,0.002286089,0.7751,-0.53%,0.9079,0.11%,7.0349,-0.06%,108.9,0.24%,57.79,64.67,1459.45,16.8966,2.6893,1.53613,-0.448,1.55
26/11/2019,7127.8,45.67,146.35,0.222144783,0.002291157,0.7771,0.26%,0.9073,-0.07%,7.0319,-0.04%,109.03,0.12%,58.25,64.82,1457.65,17.0654,2.7442,1.538,-0.448,1.55
27/11/2019,7161.6,47.02,147.75,0.225080755,0.002338855,0.7738,-0.42%,0.9091,0.20%,7.028,-0.06%,109.55,0.48%,58.12,65.03,1459.8,16.942,2.7167,1.53963,-0.448,1.55
29/11/2019,7427.9,46.9,151.23,0.230217299,0.002456176,0.7731,-0.17%,0.9075,-0.08%,7.0308,-0.06%,109.51,0.01%,58.12,64.5,1456.35,17.0042,2.7076,1.5425,-0.447,1.56
02/12/2019,7398.4,47.5,150.76,0.305190433,0.001894033,0.7729,-0.03%,0.9024,-0.56%,7.038,0.10%,108.98,-0.48%,55.97,63.2,1457.5,16.87,2.8539,2.3835,-0.367,2.4
03/12/2019,7305.8,45.57,148.85,0.310200934,0.002011705,0.7695,-0.44%,0.9021,-0.03%,7.0609,0.33%,108.62,-0.33%,56.15,62.95,1470.4,17.158,2.7533,2.39038,-0.366,2.4
04/12/2019,7294.1,44.77,147.37,0.326346316,0.002855556,0.7631,-0.83%,0.9025,0.04%,7.0489,-0.17%,108.85,0.21%,58.46,65.25,1475.85,16.835,2.8265,2.39225,-0.364,2.41
06/12/2019,7394.0,44.87,147.99,0.401760225,0.003066921,0.7611,0.16%,0.9041,0.40%,7.0348,-0.14%,108.59,-0.15%,59.2,66.5,1474.85,16.507,2.918,2.35038,-0.367,2.37
09/12/2019,7521.0,45.63,150.72,0.254810892,0.00242502,0.7606,-0.07%,0.9037,-0.04%,7.0389,0.06%,108.55,-0.04%,58.99,66.44,1463.6,16.548,2.8722,2.08825,-0.366,2.13
11/12/2019,7219.3,44.16,145.58,0.272418209,0.002725011,0.7577,-0.30%,0.8983,-0.34%,7.0384,0.08%,108.54,-0.15%,58.74,65.37,1468.05,16.76,3.0003,1.53925,-0.452,1.55
12/12/2019,7202.0,43.61,143.19,0.219859459,0.002187959,0.7595,0.24%,0.8983,0.00%,6.9809,-0.82%,109.29,0.69%,59.18,66.67,1474.7,16.862,3.1192,1.53375,-0.459,1.55
13/12/2019,7190.1,43.62,144.79,0.220754528,0.002174952,0.7503,-1.21%,0.899,0.08%,6.9848,0.06%,109.36,0.06%,60.11,67.44,1470.6,16.93,3.11,1.52988,-0.458,1.55
16/12/2019,7113.7,43.42,142.28,0.207225103,0.002120576,0.75,-0.04%,0.8972,-0.20%,6.9921,0.10%,109.49,0.12%,60.21,68.04,1477.4,17.029,3.11,1.53063,-0.458,1.56
17/12/2019,6876.7,39.87,132.47,0.183699254,0.002017735,0.7615,1.53%,0.8968,-0.04%,6.9967,0.07%,109.47,-0.02%,60.88,68.99,1478.4,16.986,3.0918,1.53563,-0.451,1.55
18/12/2019,6611.1,36.86,121.75,0.196176346,0.002182939,0.7645,0.39%,0.8997,0.32%,7.0,0.05%,109.53,0.05%,60.93,69.12,1478.9,16.96,3.0643,1.5335,-0.455,1.55
19/12/2019,7287.9,40.83,132.88,0.190819496,0.002123308,0.7686,0.54%,0.899,-0.08%,7.0097,0.14%,109.37,-0.15%,61.3,69.7,1474.4,17.072,3.0826,1.534,-0.455,1.55
20/12/2019,7149.8,39.69,128.12,0.195315626,0.002074712,0.7689,0.04%,0.9025,0.39%,7.0063,-0.05%,109.44,0.06%,60.43,68.66,1476.9,17.143,3.0643,1.53663,-0.455,1.55
23/12/2019,7510.0,41.95,132.41,0.190942674,0.00207284,0.7729,0.52%,0.9017,-0.09%,7.0124,0.09%,109.39,-0.05%,60.51,67.49,1483.95,17.42,3.229,1.5345,-0.46,1.55
24/12/2019,7324.0,40.58,128.0,0.192198227,0.002072777,0.7724,-0.06%,0.9018,0.01%,7.0064,-0.09%,109.39,0.00%,61.17,69.26,1490.85,17.769,3.1741,1.53313,-0.464,1.55
27/12/2019,7195.5,39.95,125.51,0.191102142,0.002052555,0.7646,-0.65%,0.8946,-0.70%,6.9954,0.04%,109.41,-0.20%,61.76,68.91,1510.6,17.8872,3.1375,1.53625,-0.457,1.55
30/12/2019,7391.0,43.09,134.31,0.194474151,0.00205447,0.7624,-0.29%,0.8928,-0.20%,6.9864,-0.13%,108.86,-0.50%,61.66,68.3,1511.5,17.9638,3.1832,1.53438,-0.456,1.55
31/12/2019,7209.7,42.22,131.1,0.192893953,0.002028363,0.7535,-1.17%,0.8917,-0.12%,6.9618,-0.35%,108.61,-0.23%,61.14,67.77,1523.0,17.9024,3.1558,1.54263,-0.446,1.55
06/01/2020,7346.9,43.26,135.27,0.210249193,0.002646716,0.7593,-0.62%,0.8929,-0.32%,6.9749,0.14%,108.36,0.26%,63.27,70.25,1576.85,18.179,3.1558,0.062,-0.461,0.05
07/01/2020,7757.3,45.82,144.34,0.176975855,0.002353646,0.7618,0.33%,0.8964,0.39%,6.9443,-0.44%,108.42,0.06%,62.7,68.74,1566.5,18.393,3.1649,0.07663,-0.463,0.08
09/01/2020,8043.3,45.31,140.7,0.295695506,0.003255985,0.7652,0.26%,0.9003,0.00%,6.9309,-0.20%,109.51,0.36%,59.56,66.58,1547.85,17.936,3.1009,0.08125,-0.469,0.09
10/01/2020,7818.0,44.84,137.91,0.23824885,0.00261584,0.7655,0.04%,0.899,-0.14%,6.9178,-0.19%,109.46,-0.05%,59.02,66.77,1548.8,18.105,3.1466,0.08175,-0.473,0.09
13/01/2020,8177.3,51.5,146.5,0.212617096,0.002357752,0.7699,0.57%,0.8979,-0.12%,6.8924,-0.37%,109.93,0.43%,58.17,64.14,1550.35,17.996,3.2747,1.53513,-0.452,1.54
14/01/2020,8104.0,49.55,143.58,0.234687095,0.002470019,0.768,-0.25%,0.8984,0.06%,6.8837,-0.13%,109.97,0.04%,58.34,64.45,1544.95,17.742,3.2564,1.53125,-0.453,1.54
15/01/2020,8815.5,58.55,166.19,0.232894836,0.002368673,0.7669,-0.14%,0.8966,-0.20%,6.8899,0.09%,109.88,-0.08%,57.86,63.29,1551.9,17.988,3.1741,1.52838,-0.453,1.54
16/01/2020,8810.3,58.12,166.31,0.228573655,0.002344843,0.7644,-0.33%,0.8977,0.12%,6.8769,-0.19%,110.14,0.24%,58.52,64.63,1555.2,17.939,3.1832,1.53563,-0.451,1.54
17/01/2020,8717.8,57.53,164.17,0.238775983,0.002489898,0.7685,0.54%,0.9016,0.43%,6.8589,-0.26%,110.14,0.00%,58.55,64.05,1556.5,18.073,3.2015,1.53113,-0.452,1.55
21/01/2020,8629.4,57.11,166.61,0.237165688,0.00237643,0.7662,-0.30%,0.902,0.09%,6.9049,0.56%,109.86,-0.29%,58.25,63.66,1556.25,17.808,3.1558,1.53925,-0.45,1.55
22/01/2020,8723.3,57.6,169.3,0.23605561,0.002323446,0.7608,-0.70%,0.9013,-0.08%,6.904,-0.01%,109.83,-0.03%,56.76,62.11,1558.1,17.828,3.4028,1.53263,-0.451,1.55
23/01/2020,8659.0,58.14,167.66,0.226104015,0.002267636,0.7619,0.14%,0.9045,0.36%,6.9364,0.47%,109.48,-0.32%,55.51,61.26,1554.05,17.829,3.3479,1.53163,-0.452,1.55
24/01/2020,8390.1,54.41,162.5,0.223041312,0.002275864,0.7646,0.35%,0.9069,0.27%,6.9367,0.00%,109.27,-0.19%,54.09,59.34,1561.85,18.113,3.2015,1.53188,-0.452,1.55
27/01/2020,8592.7,56.2,167.4,0.231221984,0.002367672,0.7659,0.17%,0.9074,0.06%,6.9367,0.00%,108.89,-0.35%,53.09,58.54,1583.45,18.056,2.9545,1.53175,-0.453,1.55
28/01/2020,8891.8,58.5,169.88,0.238488075,0.002449574,0.7675,0.21%,0.9071,-0.03%,6.9367,0.00%,109.13,0.22%,53.33,59.37,1579.6,17.458,2.9271,1.533,-0.451,1.55
29/01/2020,9399.9,60.66,176.41,0.235729761,0.002389703,0.7679,0.05%,0.908,0.10%,6.9367,0.00%,108.99,-0.13%,53.29,59.46,1571.2,17.487,2.8448,1.52963,-0.455,1.55
30/01/2020,9280.9,59.61,173.48,0.243641719,0.002440406,0.7635,-0.57%,0.9063,-0.19%,6.9367,0.00%,108.95,-0.04%,52.19,57.72,1580.4,17.992,2.8539,1.54388,-0.454,1.6
31/01/2020,9500.0,67.98,184.34,0.239232744,0.002393568,0.7574,-0.80%,0.9013,-0.55%,6.9367,0.00%,108.38,-0.52%,51.58,57.77,1580.85,18.012,2.735,1.56875,-0.454,1.59
03/02/2020,9322.2,69.85,188.25,0.238747312,0.002348606,0.7694,1.58%,0.904,0.30%,7.0208,1.21%,108.67,0.27%,50.06,54.0,1578.85,17.67,2.7716,1.57463,-0.457,1.59
04/02/2020,9281.0,69.7,189.78,0.178640457,0.00188209,0.7673,-0.27%,0.9054,0.15%,6.9979,-0.33%,109.51,0.77%,49.59,53.9,1571.2,17.561,2.8356,0.08588,-0.449,0.05
06/02/2020,9616.2,72.55,203.76,0.202764321,0.002561239,0.7733,0.56%,0.9107,0.19%,6.9694,-0.04%,109.99,0.17%,50.94,55.18,1564.75,17.818,2.7807,0.065,-0.457,0.06
10/02/2020,10160.1,77.08,228.64,0.2341174,0.0025834,0.7742,-0.18%,0.9164,0.32%,6.982,-0.26%,109.74,0.02%,49.59,53.39,1574.05,17.785,2.5338,0.08125,-0.47,0.09
11/02/2020,9850.1,74.29,223.0,0.23542055,0.00251712,0.7719,-0.30%,0.9159,-0.05%,6.965,-0.24%,109.77,0.03%,50,54.0,1567.7,17.597,2.6527,0.08113,-0.47,0.09
12/02/2020,10273.2,76.95,237.83,0.62989304,0.00337436,0.7715,-0.05%,0.9195,0.39%,6.9708,0.08%,110.08,0.28%,51.13,55.54,1566.75,17.497,2.7167,0.0815,-0.471,0.09
13/02/2020,10354.6,81.22,266.4,0.326706186,0.003025894,0.7664,-0.66%,0.9223,0.30%,6.9759,0.07%,109.81,-0.25%,51.41,56.34,1575.0,17.619,2.6801,1.57338,-0.455,1.58
14/02/2020,10241.6,80.62,268.64,0.334822106,0.003129847,0.7663,-0.01%,0.923,0.08%,6.9859,0.14%,109.74,-0.06%,52.03,57.37,1576.35,17.734,2.6618,1.57613,-0.453,1.58
18/02/2020,9702.1,73.24,268.22,0.297912671,0.002839305,0.7692,0.08%,0.9265,0.40%,6.9949,0.20%,109.86,-0.02%,52.1,57.35,1588.2,18.15,2.7625,1.56338,-0.451,1.59
19/02/2020,10180.0,77.29,282.82,0.27760221,0.002624076,0.7738,0.60%,0.9252,-0.14%,6.9975,0.04%,111.35,1.36%,53.31,59.72,1609.5,18.311,2.799,1.57688,-0.453,1.59
20/02/2020,9602.2,70.72,258.85,0.272395698,0.002658767,0.7762,0.31%,0.9271,0.21%,7.0225,0.36%,112.11,0.68%,53.77,59.57,1610.35,18.319,2.7167,1.56713,-0.453,1.59
21/02/2020,9610.7,69.48,257.96,0.274937772,0.002648282,0.7708,-0.70%,0.9219,-0.56%,7.0255,0.04%,111.57,-0.48%,53.36,58.6,1633.7,18.53,2.6893,1.57025,-0.454,1.58
24/02/2020,9966.1,79.85,275.73,0.270626801,0.002589575,0.7732,0.31%,0.9211,-0.09%,7.0286,0.04%,110.71,-0.77%,51.36,56.71,1682.35,18.876,2.5429,1.5755,-0.455,1.58
25/02/2020,9664.6,75.69,265.81,0.253411731,0.002476182,0.7688,-0.57%,0.9189,-0.24%,7.0128,-0.22%,110.18,-0.48%,49.78,55.29,1655.9,18.2064,2.4606,1.569,-0.454,1.58
26/02/2020,9309.5,70.92,246.7,0.230851247,0.002339206,0.7748,0.78%,0.9189,0.00%,7.0214,0.12%,110.42,0.22%,48.67,54.96,1647.95,17.866,2.36,1.5715,-0.454,1.58
27/02/2020,8783.5,60.5,223.71,0.237116312,0.002323815,0.776,0.15%,0.9089,-1.09%,7.0036,-0.25%,109.58,-0.76%,47.17,52.19,1646.6,17.7042,2.2959,1.574,-0.453,1.58
28/02/2020,8810.3,61.61,227.5,0.236296271,0.002288663,0.7799,0.50%,0.9068,-0.23%,6.9906,-0.19%,108.07,-1.38%,44.83,51.31,1626.35,16.443,2.2502,1.56775,-0.455,1.58
02/03/2020,8530.0,57.71,217.5,0.254627163,0.002439852,0.784,0.53%,0.898,-0.97%,6.9595,-0.44%,108.3,0.21%,46.78,52.52,1609.7,16.739,2.4789,1.568,-0.452,1.59
03/03/2020,8924.7,61.39,232.0,0.23438052,0.00249926,0.7804,-0.46%,0.8949,-0.35%,6.9579,-0.02%,107.12,-1.09%,47.27,52.24,1599.05,17.188,2.3874,1.57563,-0.457,1.59
04/03/2020,8752.8,60.98,223.53,0.179466925,0.001853061,0.7768,-0.46%,0.8978,0.32%,6.9244,-0.48%,107.52,0.37%,46.78,51.86,1644.8,17.246,2.4149,0.07663,-0.454,0.05
06/03/2020,9066.0,62.08,228.66,0.203663381,0.002582592,0.7662,-0.64%,0.886,-0.39%,6.9298,-0.10%,105.3,-0.81%,41.14,45.6,1687.0,17.263,2.1404,0.06188,-0.458,0.06
09/03/2020,8035.6,50.98,199.89,0.246580447,0.002802429,0.7613,-0.64%,0.8733,-1.43%,6.9448,0.22%,102.34,-2.81%,31.05,35.33,1676.6,17.054,1.6099,0.08238,-0.466,0.09
11/03/2020,7886.9,50.12,200.15,0.23951003,0.00252762,0.7797,0.66%,0.8872,0.09%,6.9599,0.07%,104.53,-1.04%,33.13,34.45,1662.5,16.776,1.491,0.082,-0.468,0.09
12/03/2020,7943.3,48.56,194.81,0.63148285,0.00342761,0.7952,1.99%,0.8939,0.76%,7.0282,0.98%,104.63,0.10%,31.56,31.02,1636.65,16.005,1.2257,0.08275,-0.471,0.09
13/03/2020,4850.0,30.05,108.78,0.15935219,0.001737828,0.8143,2.40%,0.9003,0.72%,7.0036,-0.35%,107.91,3.13%,31.72,32.25,1588.15,14.5,1.4544,1.08488,-0.456,1.1
16/03/2020,5340.1,36.35,123.24,0.141063143,0.001587194,0.815,0.09%,0.8941,-0.69%,6.9913,-0.18%,105.85,-1.91%,28.96,27.98,1504.65,12.816,1.2715,0.23925,-0.451,0.25
17/03/2020,5042.3,33.2,110.97,0.144524064,0.001587378,0.8296,1.79%,0.9093,1.70%,7.0058,0.21%,107.67,1.72%,26.96,27.97,1472.35,12.495,1.3904,0.25813,-0.446,0.25
18/03/2020,5331.7,34.29,116.11,0.143100485,0.001565583,0.861,3.78%,0.916,0.74%,7.0459,0.57%,108.06,0.36%,20.48,22.79,1506.0,11.772,1.1251,0.37988,-0.444,0.25
19/03/2020,5415.2,34.71,118.61,0.165036657,0.001773246,0.8704,1.09%,0.9351,2.09%,7.1058,0.85%,110.69,2.43%,25.09,23.98,1480.7,12.134,1.1251,0.29825,-0.441,0.2
20/03/2020,6184.5,39.11,136.75,0.156868481,0.001772574,0.8588,-1.33%,0.9349,-0.02%,7.095,-0.15%,110.8,0.10%,19.48,25.55,1504.45,12.385,1.1068,0.21188,-0.439,0.15
23/03/2020,5825.5,35.42,122.38,0.157418798,0.001804578,0.8657,0.80%,0.9324,-0.27%,7.09,-0.07%,111.2,0.36%,23.33,23.75,1494.5,13.261,0.9788,0.2065,-0.44,0.15
24/03/2020,6505.1,39.14,136.58,0.16225497,0.001850777,0.8503,-1.78%,0.9267,-0.61%,7.061,-0.41%,111.21,0.01%,21.03,24.5,1599.5,14.257,1.0336,0.17813,-0.442,0.12
25/03/2020,6769.0,40.71,139.22,0.161632985,0.001833944,0.8415,-1.03%,0.9188,-0.85%,7.1099,0.69%,111.19,-0.02%,20.75,25.62,1620.95,14.873,1.18,0.20125,-0.442,0.1
26/03/2020,6689.9,39.38,136.35,0.175019116,0.001841567,0.8193,-2.64%,0.9065,-1.34%,7.0709,-0.55%,109.58,-1.45%,16.6,23.55,1620.1,14.676,1.2806,0.14988,-0.444,0.1
27/03/2020,6767.0,40.56,139.01,0.176195359,0.001807071,0.8026,-2.04%,0.8973,-1.01%,7.0942,0.33%,107.89,-1.54%,15.48,22.39,1621.2,14.534,1.1708,0.13625,-0.445,0.1
30/03/2020,5875.0,37.1,124.36,0.172170852,0.001831039,0.8052,0.32%,0.905,0.86%,7.0986,0.06%,107.81,-0.07%,14.1,19.19,1624.45,14.132,1.2166,0.12088,-0.443,0.09
31/03/2020,6403.2,38.99,132.28,0.174563208,0.001810937,0.8051,-0.01%,0.9064,0.15%,7.0808,-0.25%,107.53,-0.26%,20.51,14.85,1604.65,14.156,1.1983,0.119,-0.437,0.08
02/04/2020,6662.9,39.44,135.88,0.26680826,0.002503301,0.8067,-0.14%,0.9208,0.98%,7.082,-0.24%,107.9,0.70%,25.18,20.24,1588.05,14.654,1.1891,1.5655,-0.451,1.59
03/04/2020,6803.8,39.96,141.48,0.234530215,0.002398018,0.8154,1.08%,0.9251,0.47%,7.0908,0.12%,108.45,0.51%,28.36,24.33,1609.75,14.494,1.0519,1.08775,-0.456,1.09
06/04/2020,6779.4,40.36,142.88,0.204981596,0.002630605,0.8175,0.26%,0.9264,0.14%,7.0927,0.03%,109.2,0.69%,26.21,22.58,1636.6,15.169,1.1068,0.05975,-0.46,0.06
08/04/2020,7206.2,44.76,164.6,0.300492816,0.003534677,0.8072,-0.44%,0.9208,0.31%,7.062,0.27%,108.81,0.10%,24.97,25.22,1649.05,15.205,1.2532,0.089,-0.466,0.1
09/04/2020,7368.0,46.58,173.78,0.255882581,0.002898618,0.8026,-0.57%,0.9148,-0.65%,7.0428,-0.27%,108.46,-0.32%,22.9,20.23,1662.5,16.053,1.2715,0.08163,-0.467,0.09
14/04/2020,6861.6,41.27,156.77,0.185335311,0.001964467,0.792,-0.88%,0.9105,-0.61%,7.045,-0.07%,107.2,-0.52%,20.15,21.74,1715.85,16.13,1.2898,0.07163,-0.449,0.05
15/04/2020,6874.5,41.18,158.59,0.181269596,0.001940491,0.7988,0.86%,0.9165,0.66%,7.0664,0.30%,107.47,0.25%,19.96,19.8,1712.25,15.505,1.2349,0.06613,-0.45,0.05
16/04/2020,6619.8,39.26,152.62,0.190104356,0.002027667,0.8026,0.48%,0.9226,0.67%,7.0778,0.16%,107.94,0.44%,19.82,18.69,1717.85,15.622,1.2166,0.067,-0.449,0.05
17/04/2020,7114.9,42.52,172.73,0.190201675,0.002013174,0.7998,-0.35%,0.9195,-0.34%,7.0711,-0.09%,107.51,-0.40%,18.31,19.75,1693.15,15.295,1.2715,0.067,-0.453,0.05
20/04/2020,7127.6,42.31,180.22,0.183490041,0.001982187,0.8039,0.51%,0.9205,0.11%,7.0721,0.01%,107.61,0.09%,-36.98,17.36,1684.95,15.614,1.2166,0.06463,-0.456,0.05
21/04/2020,6839.2,40.32,170.49,0.184328133,0.001971493,0.8133,1.17%,0.9208,0.03%,7.0914,0.27%,107.76,0.14%,8.91,9.12,1678.6,14.876,1.1983,0.06313,-0.456,0.05
22/04/2020,6852.1,40.65,170.99,0.187970355,0.002010761,0.8106,-0.33%,0.9239,0.34%,7.0831,-0.12%,107.72,-0.04%,13.64,13.77,1702.65,15.335,1.2074,0.0635,-0.454,0.05
23/04/2020,7136.9,41.83,183.16,0.191710924,0.002047119,0.8091,-0.19%,0.9276,0.40%,7.0654,-0.25%,107.58,-0.13%,15.06,15.06,1727.55,15.357,1.1983,0.05825,-0.454,0.04
24/04/2020,7485.0,42.95,185.68,0.193664915,0.00210275,0.8083,-0.10%,0.9239,-0.40%,7.0813,0.23%,107.5,-0.07%,15.99,15.87,1727.25,15.263,1.116,0.05675,-0.454,0.05
